artist,week,weekly_best_rank,weekly_number_1_appearances,weekly_top_10_appearances,reached_number_1
taylor swift,2025-04-21/2025-04-27,59,0,0,False
the weeknd,2025-04-21/2025-04-27,7,0,8,False
whitney houston,2025-04-21/2025-04-27,179,0,0,False
adele,2025-04-28/2025-05-04,106,0,0,False
beyonce,2025-04-28/2025-05-04,119,0,0,False
bruno mars,2025-04-28/2025-05-04,1,8,136,True
eminem,2025-04-28/2025-05-04,128,0,0,False
lady gaga,2025-04-28/2025-05-04,1,8,86,True
michael jackson,2025-04-28/2025-05-04,187,0,0,False
rihanna,2025-04-28/2025-05-04,61,0,0,False
taylor swift,2025-04-28/2025-05-04,63,0,0,False
the weeknd,2025-04-28/2025-05-04,7,0,3,False
whitney houston,2025-04-28/2025-05-04,165,0,0,False
adele,2025-05-05/2025-05-11,109,0,0,False
beyonce,2025-05-05/2025-05-11,101,0,0,False
bruno mars,2025-05-05/2025-05-11,1,4,137,True
eminem,2025-05-05/2025-05-11,119,0,0,False
lady gaga,2025-05-05/2025-05-11,1,4,93,True
michael jackson,2025-05-05/2025-05-11,179,0,0,False
rihanna,2025-05-05/2025-05-11,60,0,0,False
taylor swift,2025-05-05/2025-05-11,66,0,0,False
the beatles,2025-05-05/2025-05-11,189,0,0,False
the weeknd,2025-05-05/2025-05-11,9,0,6,False
whitney houston,2025-05-05/2025-05-11,164,0,0,False
adele,2025-05-12/2025-05-18,101,0,0,False
beyonce,2025-05-12/2025-05-18,145,0,0,False
bruno mars,2025-05-12/2025-05-18,2,0,108,False
eminem,2025-05-12/2025-05-18,127,0,0,False
lady gaga,2025-05-12/2025-05-18,2,0,70,False
rihanna,2025-05-12/2025-05-18,44,0,0,False
taylor swift,2025-05-12/2025-05-18,68,0,0,False
the beatles,2025-05-12/2025-05-18,171,0,0,False
the weeknd,2025-05-12/2025-05-18,9,0,2,False
whitney houston,2025-05-12/2025-05-18,158,0,0,False
adele,2025-05-19/2025-05-25,105,0,0,False
beyonce,2025-05-19/2025-05-25,113,0,0,False
bruno mars,2025-05-19/2025-05-25,2,0,93,False
eminem,2025-05-19/2025-05-25,144,0,0,False
lady gaga,2025-05-19/2025-05-25,2,0,71,False
rihanna,2025-05-19/2025-05-25,68,0,0,False
taylor swift,2025-05-19/2025-05-25,76,0,0,False
the beatles,2025-05-19/2025-05-25,200,0,0,False
the weeknd,2025-05-19/2025-05-25,10,0,1,False
whitney houston,2025-05-19/2025-05-25,196,0,0,False
adele,2025-05-26/2025-06-01,104,0,0,False
beyonce,2025-05-26/2025-06-01,109,0,0,False
bruno mars,2025-05-26/2025-06-01,3,0,75,False
eminem,2025-05-26/2025-06-01,139,0,0,False
lady gaga,2025-05-26/2025-06-01,3,0,47,False
michael jackson,2025-05-26/2025-06-01,173,0,0,False
rihanna,2025-05-26/2025-06-01,83,0,0,False
taylor swift,2025-05-26/2025-06-01,64,0,0,False
the weeknd,2025-05-26/2025-06-01,11,0,0,False
whitney houston,2025-05-26/2025-06-01,157,0,0,False
adele,2025-06-02/2025-06-08,115,0,0,False
beyonce,2025-06-02/2025-06-08,112,0,0,False
bruno mars,2025-06-02/2025-06-08,2,0,45,False
eminem,2025-06-02/2025-06-08,146,0,0,False
lady gaga,2025-06-02/2025-06-08,2,0,27,False
michael jackson,2025-06-02/2025-06-08,66,0,0,False
rihanna,2025-06-02/2025-06-08,87,0,0,False
taylor swift,2025-06-02/2025-06-08,49,0,0,False
the weeknd,2025-06-02/2025-06-08,10,0,2,False
whitney houston,2025-06-02/2025-06-08,185,0,0,False
adele,2025-06-09/2025-06-15,115,0,0,False
beyonce,2025-06-09/2025-06-15,115,0,0,False
bruno mars,2025-06-09/2025-06-15,4,0,41,False
eminem,2025-06-09/2025-06-15,170,0,0,False
lady gaga,2025-06-09/2025-06-15,4,0,25,False
michael jackson,2025-06-09/2025-06-15,94,0,0,False
rihanna,2025-06-09/2025-06-15,86,0,0,False
taylor swift,2025-06-09/2025-06-15,55,0,0,False
the weeknd,2025-06-09/2025-06-15,15,0,0,False
whitney houston,2025-06-09/2025-06-15,169,0,0,False
adele,2025-06-16/2025-06-22,118,0,0,False
beyonce,2025-06-16/2025-06-22,141,0,0,False
bruno mars,2025-06-16/2025-06-22,4,0,43,False
eminem,2025-06-16/2025-06-22,169,0,0,False
lady gaga,2025-06-16/2025-06-22,4,0,28,False
michael jackson,2025-06-16/2025-06-22,185,0,0,False
rihanna,2025-06-16/2025-06-22,100,0,0,False
taylor swift,2025-06-16/2025-06-22,60,0,0,False
the beatles,2025-06-16/2025-06-22,187,0,0,False
the weeknd,2025-06-16/2025-06-22,14,0,0,False
whitney houston,2025-06-16/2025-06-22,146,0,0,False
adele,2025-06-23/2025-06-29,136,0,0,False
beyonce,2025-06-23/2025-06-29,181,0,0,False
bruno mars,2025-06-23/2025-06-29,4,0,29,False
eminem,2025-06-23/2025-06-29,169,0,0,False
lady gaga,2025-06-23/2025-06-29,4,0,18,False
rihanna,2025-06-23/2025-06-29,105,0,0,False
taylor swift,2025-06-23/2025-06-29,72,0,0,False
the weeknd,2025-06-23/2025-06-29,14,0,0,False
adele,2025-06-30/2025-07-06,132,0,0,False
beyonce,2025-06-30/2025-07-06,165,0,0,False
bruno mars,2025-06-30/2025-07-06,4,0,15,False
eminem,2025-06-30/2025-07-06,178,0,0,False
lady gaga,2025-06-30/2025-07-06,4,0,13,False
rihanna,2025-06-30/2025-07-06,112,0,0,False
taylor swift,2025-06-30/2025-07-06,76,0,0,False
the weeknd,2025-06-30/2025-07-06,18,0,0,False
whitney houston,2025-06-30/2025-07-06,198,0,0,False
adele,2025-07-07/2025-07-13,141,0,0,False
beyonce,2025-07-07/2025-07-13,122,0,0,False
bruno mars,2025-07-07/2025-07-13,7,0,11,False
eminem,2025-07-07/2025-07-13,165,0,0,False
lady gaga,2025-07-07/2025-07-13,7,0,8,False
rihanna,2025-07-07/2025-07-13,101,0,0,False
taylor swift,2025-07-07/2025-07-13,68,0,0,False
the weeknd,2025-07-07/2025-07-13,22,0,0,False
whitney houston,2025-07-07/2025-07-13,162,0,0,False
adele,2025-07-14/2025-07-20,149,0,0,False
beyonce,2025-07-14/2025-07-20,104,0,0,False
bruno mars,2025-07-14/2025-07-20,5,0,8,False
eminem,2025-07-14/2025-07-20,183,0,0,False
lady gaga,2025-07-14/2025-07-20,9,0,5,False
michael jackson,2025-07-14/2025-07-20,199,0,0,False
rihanna,2025-07-14/2025-07-20,119,0,0,False
taylor swift,2025-07-14/2025-07-20,69,0,0,False
the weeknd,2025-07-14/2025-07-20,24,0,0,False
adele,2025-07-21/2025-07-27,145,0,0,False
beyonce,2025-07-21/2025-07-27,173,0,0,False
bruno mars,2025-07-21/2025-07-27,6,0,3,False
eminem,2025-07-21/2025-07-27,162,0,0,False
lady gaga,2025-07-21/2025-07-27,11,0,0,False
michael jackson,2025-07-21/2025-07-27,99,0,0,False
rihanna,2025-07-21/2025-07-27,124,0,0,False
taylor swift,2025-07-21/2025-07-27,62,0,0,False
the weeknd,2025-07-21/2025-07-27,24,0,0,False
whitney houston,2025-07-21/2025-07-27,193,0,0,False
adele,2025-07-28/2025-08-03,142,0,0,False
beyonce,2025-07-28/2025-08-03,162,0,0,False
bruno mars,2025-07-28/2025-08-03,7,0,12,False
eminem,2025-07-28/2025-08-03,160,0,0,False
lady gaga,2025-07-28/2025-08-03,8,0,10,False
michael jackson,2025-07-28/2025-08-03,67,0,0,False
rihanna,2025-07-28/2025-08-03,102,0,0,False
taylor swift,2025-07-28/2025-08-03,15,0,0,False
the weeknd,2025-07-28/2025-08-03,27,0,0,False
adele,2025-08-04/2025-08-10,146,0,0,False
beyonce,2025-08-04/2025-08-10,169,0,0,False
bruno mars,2025-08-04/2025-08-10,8,0,16,False
eminem,2025-08-04/2025-08-10,136,0,0,False
lady gaga,2025-08-04/2025-08-10,8,0,14,False
michael jackson,2025-08-04/2025-08-10,87,0,0,False
rihanna,2025-08-04/2025-08-10,93,0,0,False
taylor swift,2025-08-04/2025-08-10,38,0,0,False
the weeknd,2025-08-04/2025-08-10,19,0,0,False
whitney houston,2025-08-04/2025-08-10,162,0,0,False
adele,2025-08-11/2025-08-17,159,0,0,False
beyonce,2025-08-11/2025-08-17,138,0,0,False
bruno mars,2025-08-11/2025-08-17,8,0,9,False
eminem,2025-08-11/2025-08-17,142,0,0,False
lady gaga,2025-08-11/2025-08-17,8,0,9,False
michael jackson,2025-08-11/2025-08-17,87,0,0,False
rihanna,2025-08-11/2025-08-17,89,0,0,False
taylor swift,2025-08-11/2025-08-17,47,0,0,False
the weeknd,2025-08-11/2025-08-17,21,0,0,False
whitney houston,2025-08-11/2025-08-17,156,0,0,False
adele,2025-08-18/2025-08-24,140,0,0,False
beyonce,2025-08-18/2025-08-24,115,0,0,False
bruno mars,2025-08-18/2025-08-24,8,0,7,False
eminem,2025-08-18/2025-08-24,109,0,0,False
lady gaga,2025-08-18/2025-08-24,8,0,7,False
michael jackson,2025-08-18/2025-08-24,69,0,0,False
rihanna,2025-08-18/2025-08-24,39,0,0,False
taylor swift,2025-08-18/2025-08-24,43,0,0,False
the weeknd,2025-08-18/2025-08-24,22,0,0,False
adele,2025-08-25/2025-08-31,121,0,0,False
beyonce,2025-08-25/2025-08-31,126,0,0,False
bruno mars,2025-08-25/2025-08-31,7,0,4,False
eminem,2025-08-25/2025-08-31,71,0,0,False
lady gaga,2025-08-25/2025-08-31,7,0,4,False
michael jackson,2025-08-25/2025-08-31,82,0,0,False
rihanna,2025-08-25/2025-08-31,24,0,0,False
taylor swift,2025-08-25/2025-08-31,27,0,0,False
the weeknd,2025-08-25/2025-08-31,23,0,0,False
whitney houston,2025-08-25/2025-08-31,199,0,0,False
adele,2025-09-01/2025-09-07,118,0,0,False
beyonce,2025-09-01/2025-09-07,139,0,0,False
bruno mars,2025-09-01/2025-09-07,10,0,2,False
eminem,2025-09-01/2025-09-07,89,0,0,False
lady gaga,2025-09-01/2025-09-07,10,0,2,False
michael jackson,2025-09-01/2025-09-07,91,0,0,False
rihanna,2025-09-01/2025-09-07,19,0,0,False
taylor swift,2025-09-01/2025-09-07,51,0,0,False
the weeknd,2025-09-01/2025-09-07,23,0,0,False
adele,2025-09-08/2025-09-14,121,0,0,False
beyonce,2025-09-08/2025-09-14,165,0,0,False
bruno mars,2025-09-08/2025-09-14,9,0,7,False
eminem,2025-09-08/2025-09-14,102,0,0,False
lady gaga,2025-09-08/2025-09-14,8,0,8,False
michael jackson,2025-09-08/2025-09-14,81,0,0,False
rihanna,2025-09-08/2025-09-14,16,0,0,False
taylor swift,2025-09-08/2025-09-14,61,0,0,False
the weeknd,2025-09-08/2025-09-14,17,0,0,False
adele,2025-09-15/2025-09-21,136,0,0,False
beyonce,2025-09-15/2025-09-21,186,0,0,False
bruno mars,2025-09-15/2025-09-21,8,0,7,False
eminem,2025-09-15/2025-09-21,100,0,0,False
lady gaga,2025-09-15/2025-09-21,8,0,7,False
michael jackson,2025-09-15/2025-09-21,77,0,0,False
rihanna,2025-09-15/2025-09-21,13,0,0,False
taylor swift,2025-09-15/2025-09-21,65,0,0,False
the weeknd,2025-09-15/2025-09-21,16,0,0,False
adele,2025-09-22/2025-09-28,115,0,0,False
bruno mars,2025-09-22/2025-09-28,7,0,7,False
eminem,2025-09-22/2025-09-28,87,0,0,False
lady gaga,2025-09-22/2025-09-28,7,0,7,False
michael jackson,2025-09-22/2025-09-28,75,0,0,False
rihanna,2025-09-22/2025-09-28,14,0,0,False
taylor swift,2025-09-22/2025-09-28,64,0,0,False
the weeknd,2025-09-22/2025-09-28,14,0,0,False
adele,2025-09-29/2025-10-05,107,0,0,False
bruno mars,2025-09-29/2025-10-05,7,0,5,False
eminem,2025-09-29/2025-10-05,80,0,0,False
lady gaga,2025-09-29/2025-10-05,7,0,5,False
michael jackson,2025-09-29/2025-10-05,65,0,0,False
rihanna,2025-09-29/2025-10-05,19,0,0,False
taylor swift,2025-09-29/2025-10-05,1,69,685,True
the weeknd,2025-09-29/2025-10-05,15,0,0,False
adele,2025-10-06/2025-10-12,120,0,0,False
bruno mars,2025-10-06/2025-10-12,14,0,0,False
eminem,2025-10-06/2025-10-12,76,0,0,False
lady gaga,2025-10-06/2025-10-12,14,0,0,False
michael jackson,2025-10-06/2025-10-12,65,0,0,False
rihanna,2025-10-06/2025-10-12,31,0,0,False
taylor swift,2025-10-06/2025-10-12,1,129,989,True
the weeknd,2025-10-06/2025-10-12,24,0,0,False
adele,2025-10-13/2025-10-19,113,0,0,False
bruno mars,2025-10-13/2025-10-19,11,0,0,False
eminem,2025-10-13/2025-10-19,78,0,0,False
lady gaga,2025-10-13/2025-10-19,11,0,0,False
michael jackson,2025-10-13/2025-10-19,52,0,0,False
rihanna,2025-10-13/2025-10-19,33,0,0,False
taylor swift,2025-10-13/2025-10-19,1,113,565,True
the weeknd,2025-10-13/2025-10-19,19,0,0,False
adele,2025-10-20/2025-10-26,112,0,0,False
beyonce,2025-10-20/2025-10-26,163,0,0,False
bruno mars,2025-10-20/2025-10-26,8,0,4,False
eminem,2025-10-20/2025-10-26,65,0,0,False
lady gaga,2025-10-20/2025-10-26,8,0,4,False
michael jackson,2025-10-20/2025-10-26,42,0,0,False
rihanna,2025-10-20/2025-10-26,28,0,0,False
taylor swift,2025-10-20/2025-10-26,1,93,373,True
the weeknd,2025-10-20/2025-10-26,17,0,0,False
adele,2025-10-27/2025-11-02,112,0,0,False
beyonce,2025-10-27/2025-11-02,181,0,0,False
bruno mars,2025-10-27/2025-11-02,7,0,6,False
eminem,2025-10-27/2025-11-02,72,0,0,False
lady gaga,2025-10-27/2025-11-02,7,0,6,False
michael jackson,2025-10-27/2025-11-02,4,0,7,False
rihanna,2025-10-27/2025-11-02,18,0,0,False
taylor swift,2025-10-27/2025-11-02,1,73,310,True
the weeknd,2025-10-27/2025-11-02,15,0,0,False
adele,2025-11-03/2025-11-09,116,0,0,False
bruno mars,2025-11-03/2025-11-09,7,0,6,False
eminem,2025-11-03/2025-11-09,76,0,0,False
lady gaga,2025-11-03/2025-11-09,7,0,6,False
michael jackson,2025-11-03/2025-11-09,52,0,0,False
rihanna,2025-11-03/2025-11-09,54,0,0,False
taylor swift,2025-11-03/2025-11-09,1,82,311,True
the weeknd,2025-11-03/2025-11-09,3,0,1,False
adele,2025-11-10/2025-11-16,118,0,0,False
bruno mars,2025-11-10/2025-11-16,10,0,3,False
elvis presley,2025-11-10/2025-11-16,100,0,0,False
eminem,2025-11-10/2025-11-16,74,0,0,False
lady gaga,2025-11-10/2025-11-16,10,0,3,False
michael jackson,2025-11-10/2025-11-16,35,0,0,False
rihanna,2025-11-10/2025-11-16,45,0,0,False
taylor swift,2025-11-10/2025-11-16,1,73,263,True
the weeknd,2025-11-10/2025-11-16,19,0,0,False
adele,2025-11-17/2025-11-23,103,0,0,False
bruno mars,2025-11-17/2025-11-23,8,0,5,False
elvis presley,2025-11-17/2025-11-23,58,0,0,False
eminem,2025-11-17/2025-11-23,69,0,0,False
lady gaga,2025-11-17/2025-11-23,8,0,5,False
michael jackson,2025-11-17/2025-11-23,41,0,0,False
rihanna,2025-11-17/2025-11-23,50,0,0,False
taylor swift,2025-11-17/2025-11-23,1,54,235,True
the weeknd,2025-11-17/2025-11-23,18,0,0,False
adele,2025-11-24/2025-11-30,131,0,0,False
bruno mars,2025-11-24/2025-11-30,8,0,3,False
elvis presley,2025-11-24/2025-11-30,27,0,0,False
eminem,2025-11-24/2025-11-30,82,0,0,False
lady gaga,2025-11-24/2025-11-30,10,0,1,False
michael jackson,2025-11-24/2025-11-30,82,0,0,False
rihanna,2025-11-24/2025-11-30,59,0,0,False
taylor swift,2025-11-24/2025-11-30,1,35,211,True
the weeknd,2025-11-24/2025-11-30,19,0,0,False
adele,2025-12-01/2025-12-07,124,0,0,False
bruno mars,2025-12-01/2025-12-07,12,0,0,False
elvis presley,2025-12-01/2025-12-07,25,0,0,False
eminem,2025-12-01/2025-12-07,80,0,0,False
lady gaga,2025-12-01/2025-12-07,13,0,0,False
michael jackson,2025-12-01/2025-12-07,111,0,0,False
rihanna,2025-12-01/2025-12-07,59,0,0,False
taylor swift,2025-12-01/2025-12-07,1,20,138,True
the weeknd,2025-12-01/2025-12-07,18,0,0,False
adele,2025-12-08/2025-12-14,123,0,0,False
bruno mars,2025-12-08/2025-12-14,17,0,0,False
elvis presley,2025-12-08/2025-12-14,25,0,0,False
eminem,2025-12-08/2025-12-14,75,0,0,False
lady gaga,2025-12-08/2025-12-14,17,0,0,False
michael jackson,2025-12-08/2025-12-14,87,0,0,False
rihanna,2025-12-08/2025-12-14,66,0,0,False
taylor swift,2025-12-08/2025-12-14,1,20,151,True
the weeknd,2025-12-08/2025-12-14,19,0,0,False
adele,2025-12-15/2025-12-21,138,0,0,False
bruno mars,2025-12-15/2025-12-21,18,0,0,False
elvis presley,2025-12-15/2025-12-21,24,0,0,False
eminem,2025-12-15/2025-12-21,87,0,0,False
lady gaga,2025-12-15/2025-12-21,18,0,0,False
michael jackson,2025-12-15/2025-12-21,99,0,0,False
rihanna,2025-12-15/2025-12-21,64,0,0,False
taylor swift,2025-12-15/2025-12-21,1,15,125,True
the weeknd,2025-12-15/2025-12-21,21,0,0,False
adele,2025-12-22/2025-12-28,147,0,0,False
bruno mars,2025-12-22/2025-12-28,11,0,0,False
elvis presley,2025-12-22/2025-12-28,19,0,0,False
eminem,2025-12-22/2025-12-28,81,0,0,False
lady gaga,2025-12-22/2025-12-28,11,0,0,False
michael jackson,2025-12-22/2025-12-28,55,0,0,False
rihanna,2025-12-22/2025-12-28,60,0,0,False
taylor swift,2025-12-22/2025-12-28,1,29,104,True
the weeknd,2025-12-22/2025-12-28,22,0,0,False
whitney houston,2025-12-22/2025-12-28,124,0,0,False
adele,2025-12-29/2026-01-04,142,0,0,False
beyonce,2025-12-29/2026-01-04,28,0,0,False
bruno mars,2025-12-29/2026-01-04,9,0,3,False
eminem,2025-12-29/2026-01-04,63,0,0,False
lady gaga,2025-12-29/2026-01-04,11,0,0,False
michael jackson,2025-12-29/2026-01-04,41,0,0,False
rihanna,2025-12-29/2026-01-04,16,0,0,False
taylor swift,2025-12-29/2026-01-04,1,50,195,True
the weeknd,2025-12-29/2026-01-04,21,0,0,False
whitney houston,2025-12-29/2026-01-04,9,0,1,False
adele,2026-01-05/2026-01-11,136,0,0,False
bruno mars,2026-01-05/2026-01-11,1,1,16,True
eminem,2026-01-05/2026-01-11,73,0,0,False
lady gaga,2026-01-05/2026-01-11,9,0,1,False
michael jackson,2026-01-05/2026-01-11,63,0,0,False
rihanna,2026-01-05/2026-01-11,40,0,0,False
taylor swift,2026-01-05/2026-01-11,1,12,198,True
the weeknd,2026-01-05/2026-01-11,20,0,0,False
whitney houston,2026-01-05/2026-01-11,173,0,0,False
adele,2026-01-12/2026-01-18,157,0,0,False
bruno mars,2026-01-12/2026-01-18,1,11,65,True
eminem,2026-01-12/2026-01-18,71,0,0,False
lady gaga,2026-01-12/2026-01-18,8,0,1,False
michael jackson,2026-01-12/2026-01-18,75,0,0,False
rihanna,2026-01-12/2026-01-18,47,0,0,False
taylor swift,2026-01-12/2026-01-18,1,5,178,True
the weeknd,2026-01-12/2026-01-18,25,0,0,False
adele,2026-01-19/2026-01-25,159,0,0,False
bruno mars,2026-01-19/2026-01-25,1,4,72,True
eminem,2026-01-19/2026-01-25,84,0,0,False
lady gaga,2026-01-19/2026-01-25,13,0,0,False
michael jackson,2026-01-19/2026-01-25,72,0,0,False
rihanna,2026-01-19/2026-01-25,49,0,0,False
taylor swift,2026-01-19/2026-01-25,2,0,167,False
the weeknd,2026-01-19/2026-01-25,26,0,0,False
adele,2026-01-26/2026-02-01,155,0,0,False
bruno mars,2026-01-26/2026-02-01,2,0,47,False
eminem,2026-01-26/2026-02-01,73,0,0,False
lady gaga,2026-01-26/2026-02-01,15,0,0,False
michael jackson,2026-01-26/2026-02-01,65,0,0,False
rihanna,2026-01-26/2026-02-01,45,0,0,False
taylor swift,2026-01-26/2026-02-01,2,0,149,False
the weeknd,2026-01-26/2026-02-01,27,0,0,False
adele,2026-02-02/2026-02-08,124,0,0,False
bruno mars,2026-02-02/2026-02-08,2,0,24,False
eminem,2026-02-02/2026-02-08,69,0,0,False
lady gaga,2026-02-02/2026-02-08,15,0,0,False
michael jackson,2026-02-02/2026-02-08,57,0,0,False
rihanna,2026-02-02/2026-02-08,41,0,0,False
taylor swift,2026-02-02/2026-02-08,2,0,149,False
the weeknd,2026-02-02/2026-02-08,29,0,0,False
adele,2026-02-09/2026-02-15,149,0,0,False
beyonce,2026-02-09/2026-02-15,189,0,0,False
bruno mars,2026-02-09/2026-02-15,5,0,7,False
elvis presley,2026-02-09/2026-02-15,140,0,0,False
eminem,2026-02-09/2026-02-15,85,0,0,False
lady gaga,2026-02-09/2026-02-15,17,0,0,False
michael jackson,2026-02-09/2026-02-15,57,0,0,False
rihanna,2026-02-09/2026-02-15,40,0,0,False
taylor swift,2026-02-09/2026-02-15,3,0,91,False
the weeknd,2026-02-09/2026-02-15,24,0,0,False
adele,2026-02-16/2026-02-22,154,0,0,False
beyonce,2026-02-16/2026-02-22,194,0,0,False
bruno mars,2026-02-16/2026-02-22,2,0,11,False
eminem,2026-02-16/2026-02-22,84,0,0,False
lady gaga,2026-02-16/2026-02-22,16,0,0,False
michael jackson,2026-02-16/2026-02-22,54,0,0,False
rihanna,2026-02-16/2026-02-22,40,0,0,False
taylor swift,2026-02-16/2026-02-22,3,0,89,False
the weeknd,2026-02-16/2026-02-22,34,0,0,False
adele,2026-02-23/2026-03-01,100,0,0,False
bruno mars,2026-02-23/2026-03-01,1,5,48,True
eminem,2026-02-23/2026-03-01,77,0,0,False
lady gaga,2026-02-23/2026-03-01,18,0,0,False
michael jackson,2026-02-23/2026-03-01,46,0,0,False
rihanna,2026-02-23/2026-03-01,39,0,0,False
taylor swift,2026-02-23/2026-03-01,2,0,81,False
the weeknd,2026-02-23/2026-03-01,30,0,0,False
adele,2026-03-02/2026-03-08,104,0,0,False
bruno mars,2026-03-02/2026-03-08,1,12,87,True
eminem,2026-03-02/2026-03-08,93,0,0,False
lady gaga,2026-03-02/2026-03-08,17,0,0,False
michael jackson,2026-03-02/2026-03-08,61,0,0,False
rihanna,2026-03-02/2026-03-08,38,0,0,False
taylor swift,2026-03-02/2026-03-08,5,0,64,False
the weeknd,2026-03-02/2026-03-08,32,0,0,False
adele,2026-03-09/2026-03-15,111,0,0,False
bruno mars,2026-03-09/2026-03-15,1,8,76,True
eminem,2026-03-09/2026-03-15,86,0,0,False
lady gaga,2026-03-09/2026-03-15,17,0,0,False
michael jackson,2026-03-09/2026-03-15,45,0,0,False
rihanna,2026-03-09/2026-03-15,32,0,0,False
taylor swift,2026-03-09/2026-03-15,4,0,62,False
the weeknd,2026-03-09/2026-03-15,28,0,0,False
adele,2026-03-16/2026-03-22,118,0,0,False
bruno mars,2026-03-16/2026-03-22,1,3,59,True
eminem,2026-03-16/2026-03-22,93,0,0,False
lady gaga,2026-03-16/2026-03-22,18,0,0,False
michael jackson,2026-03-16/2026-03-22,70,0,0,False
rihanna,2026-03-16/2026-03-22,33,0,0,False
taylor swift,2026-03-16/2026-03-22,5,0,44,False
the weeknd,2026-03-16/2026-03-22,29,0,0,False
adele,2026-03-23/2026-03-29,117,0,0,False
bruno mars,2026-03-23/2026-03-29,1,6,58,True
eminem,2026-03-23/2026-03-29,98,0,0,False
lady gaga,2026-03-23/2026-03-29,18,0,0,False
michael jackson,2026-03-23/2026-03-29,48,0,0,False
rihanna,2026-03-23/2026-03-29,37,0,0,False
taylor swift,2026-03-23/2026-03-29,6,0,24,False
the weeknd,2026-03-23/2026-03-29,46,0,0,False
adele,2026-03-30/2026-04-05,114,0,0,False
bruno mars,2026-03-30/2026-04-05,1,7,54,True
eminem,2026-03-30/2026-04-05,105,0,0,False
lady gaga,2026-03-30/2026-04-05,25,0,0,False
michael jackson,2026-03-30/2026-04-05,35,0,0,False
rihanna,2026-03-30/2026-04-05,27,0,0,False
taylor swift,2026-03-30/2026-04-05,8,0,25,False
the weeknd,2026-03-30/2026-04-05,39,0,0,False
adele,2026-04-06/2026-04-12,111,0,0,False
bruno mars,2026-04-06/2026-04-12,1,7,56,True
eminem,2026-04-06/2026-04-12,83,0,0,False
lady gaga,2026-04-06/2026-04-12,20,0,0,False
michael jackson,2026-04-06/2026-04-12,41,0,0,False
rihanna,2026-04-06/2026-04-12,27,0,0,False
taylor swift,2026-04-06/2026-04-12,7,0,11,False
the weeknd,2026-04-06/2026-04-12,32,0,0,False
adele,2026-04-13/2026-04-19,113,0,0,False
bruno mars,2026-04-13/2026-04-19,1,7,51,True
eminem,2026-04-13/2026-04-19,86,0,0,False
lady gaga,2026-04-13/2026-04-19,24,0,0,False
michael jackson,2026-04-13/2026-04-19,43,0,0,False
rihanna,2026-04-13/2026-04-19,40,0,0,False
taylor swift,2026-04-13/2026-04-19,9,0,3,False
the weeknd,2026-04-13/2026-04-19,35,0,0,False
adele,2026-04-20/2026-04-26,104,0,0,False
bruno mars,2026-04-20/2026-04-26,1,4,42,True
eminem,2026-04-20/2026-04-26,98,0,0,False
lady gaga,2026-04-20/2026-04-26,29,0,0,False
michael jackson,2026-04-20/2026-04-26,3,0,9,False
rihanna,2026-04-20/2026-04-26,41,0,0,False
taylor swift,2026-04-20/2026-04-26,10,0,2,False
the weeknd,2026-04-20/2026-04-26,44,0,0,False
adele,2026-04-27/2026-05-03,108,0,0,False
beyonce,2026-04-27/2026-05-03,195,0,0,False
bruno mars,2026-04-27/2026-05-03,1,4,33,True
eminem,2026-04-27/2026-05-03,75,0,0,False
lady gaga,2026-04-27/2026-05-03,18,0,0,False
michael jackson,2026-04-27/2026-05-03,2,0,120,False
